Property ID,Listing Type,State,City,City Tier,Latitude,Longitude,Property Type,BHK,Size (SqFt),Price (INR),Price Per SqFt,Days on Market (DOM),DOM Status,Year Listed,Month Listed,Year Built,Property Age Classification,RERA Status,Furnishing Status,Parking (PKT),Gym,Swimming Pool (SWM),Elevator (ELV),Total Amenities
PROP-00868,Sale,Maharashtra,Mumbai,Tier 1,19.10187762537573,72.89528229251042,Apartment,2,921,23101770.36,25083.36,154,Moderate,2026,May,2016,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00869,Rental,Maharashtra,Mumbai,Tier 1,19.054249606597285,72.89351598242976,Apartment,3,1621,92316.96,56.95,312,Stale,2023,October,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00870,Rental,Telangana,Hyderabad,Tier 1,17.370305039160034,78.44371081396413,Independent House/Villa,2,1973,49000.12,24.84,33,Fast,2022,June,2022,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,No,1
PROP-00871,Sale,Gujarat,Ahmedabad,Tier 2,23.061909430253326,72.56092593154311,Apartment,2,1051,4819413.03,4585.55,148,Moderate,2023,September,2018,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00872,Sale,Delhi,Delhi NCR,Tier 1,28.65854565131504,77.17717788672174,Apartment,2,883,8396393.88,9508.94,80,Moderate,2022,July,2017,Modern (2016-2022),Non-RERA / NA,Semi-Furnished,Yes,No,No,No,1
PROP-00873,Rental,Karnataka,Bengaluru,Tier 1,13.010855822748647,77.56028127053168,Apartment,2,1098,30170.08,27.48,149,Moderate,2023,March,2021,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,No,No,1
PROP-00874,Sale,Gujarat,Ahmedabad,Tier 2,23.014444799395733,72.60413021497372,Apartment,3,1479,5914692.08,3999.12,233,Stale,2023,August,2003,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00875,Sale,Telangana,Hyderabad,Tier 1,17.41303655030069,78.44089152167163,Apartment,2,1192,11044003.5,9265.1,68,Moderate,2022,June,2002,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00876,Sale,Maharashtra,Pune,Tier 1,18.518033573330108,73.84861828759021,Apartment,2,1023,6743112.64,6591.51,351,Stale,2023,April,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00877,Rental,Maharashtra,Pune,Tier 1,18.52015398521461,73.82352036557666,Apartment,3,1390,41483.29,29.84,349,Stale,2024,July,2004,Vintage (2001-2015),Awaiting Approval,Fully Furnished,Yes,No,Yes,Yes,3
PROP-00878,Rental,Karnataka,Bengaluru,Tier 1,12.942068010905729,77.63253302156785,Independent House/Villa,3,1945,48111.76,24.74,273,Stale,2025,October,2023,New (2023-2026),RERA Approved,Unfurnished,Yes,Yes,Yes,No,3
PROP-00879,Sale,Delhi,Delhi NCR,Tier 1,28.623013030325854,77.2147040513275,Apartment,2,1157,14379272.22,12428.07,332,Stale,2025,August,2015,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,Yes,No,2
PROP-00880,Sale,Maharashtra,Pune,Tier 1,18.489013589775332,73.8298380636377,Independent House/Villa,2,1529,13050873.42,8535.56,188,Stale,2025,June,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,Yes,Yes,Yes,4
PROP-00881,Sale,Telangana,Hyderabad,Tier 1,17.368156469906722,78.48694272871664,Apartment,2,1156,6154460.47,5323.93,265,Stale,2025,September,2024,New (2023-2026),RERA Approved,Semi-Furnished,No,No,No,No,0
PROP-00882,Rental,Rajasthan,Jaipur,Tier 2,26.947903020161995,75.81044863597032,Apartment,2,932,15439.8,16.57,272,Stale,2025,April,2005,Vintage (2001-2015),Awaiting Approval,Unfurnished,Yes,No,No,No,1
PROP-00883,Sale,Maharashtra,Pune,Tier 1,18.491107580921085,73.90251180089194,Independent House/Villa,2,1565,13842061.88,8844.77,173,Moderate,2025,September,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00884,Sale,Telangana,Hyderabad,Tier 1,17.342115828517343,78.45874460042454,Apartment,4,2072,16832682.46,8123.88,263,Stale,2024,November,2014,Vintage (2001-2015),Awaiting Approval,Unfurnished,Yes,No,No,Yes,2
PROP-00885,Rental,Maharashtra,Mumbai,Tier 1,19.03290075926128,72.91631817721294,Apartment,2,1227,61560.06,50.17,231,Stale,2023,December,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,No,No,No,Yes,1
PROP-00886,Sale,Karnataka,Bengaluru,Tier 1,13.015678452050311,77.63803041141675,Builder Floor,2,1467,11230555.58,7655.46,37,Fast,2025,January,2025,New (2023-2026),Awaiting Approval,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00887,Rental,Maharashtra,Mumbai,Tier 1,19.076692043796182,72.91934205445321,Apartment,2,932,53337.87,57.23,218,Stale,2024,April,2023,New (2023-2026),RERA Approved,Fully Furnished,No,No,No,Yes,1
PROP-00888,Sale,Delhi,Delhi NCR,Tier 1,28.604841207181703,77.2225414356862,Independent House/Villa,4,2582,32621106.93,12634.05,54,Fast,2024,May,2019,Modern (2016-2022),Awaiting Approval,Semi-Furnished,Yes,No,No,Yes,2
PROP-00889,Sale,Telangana,Hyderabad,Tier 1,17.416087858100795,78.49968206544347,Apartment,3,1364,10762548.97,7890.43,214,Stale,2023,November,2018,Modern (2016-2022),RERA Approved,Unfurnished,No,No,No,Yes,1
PROP-00890,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.909782592791053,75.33362106331838,Independent House/Villa,2,1686,9640779.97,5718.14,33,Fast,2022,November,2020,Modern (2016-2022),RERA Approved,Unfurnished,Yes,Yes,No,No,2
PROP-00891,Rental,Maharashtra,Mumbai,Tier 1,19.059219103311563,72.90293978823038,Apartment,3,1551,85342.11,55.02,43,Fast,2025,April,2020,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,Yes,No,Yes,3
PROP-00892,Rental,Karnataka,Bengaluru,Tier 1,12.99096180574738,77.5977294018351,Apartment,2,1210,31726.15,26.22,351,Stale,2022,April,2017,Modern (2016-2022),RERA Approved,Unfurnished,No,Yes,No,Yes,2
PROP-00893,Rental,Gujarat,Ahmedabad,Tier 2,23.04961228158519,72.58914380712282,Apartment,2,1222,17049.54,13.95,104,Moderate,2024,February,2014,Vintage (2001-2015),RERA Approved,Semi-Furnished,No,No,No,No,0
PROP-00894,Sale,Delhi,Delhi NCR,Tier 1,28.629365068686596,77.20184579038488,Apartment,1,501,5506683.96,10991.39,177,Moderate,2023,October,2018,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00895,Rental,Maharashtra,Pune,Tier 1,18.48555950748001,73.87984964640432,Apartment,2,1046,26445.81,25.28,21,Fast,2022,December,2002,Vintage (2001-2015),Non-RERA / NA,Semi-Furnished,Yes,No,Yes,Yes,3
PROP-00896,Sale,Telangana,Hyderabad,Tier 1,17.422588308351706,78.51914715176045,Apartment,2,1208,8438239.23,6985.3,60,Moderate,2024,July,2019,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,Yes,No,2
PROP-00897,Sale,Maharashtra,Pune,Tier 1,18.5243094552736,73.82134362566029,Apartment,4,2345,20890346.68,8908.46,230,Stale,2024,July,2019,Modern (2016-2022),Awaiting Approval,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00898,Rental,Maharashtra,Mumbai,Tier 1,19.054247242637,72.91099297155743,Apartment,2,851,44853.05,52.71,50,Fast,2024,September,2023,New (2023-2026),Non-RERA / NA,Semi-Furnished,Yes,No,No,No,1
PROP-00899,Sale,Delhi,Delhi NCR,Tier 1,28.60642281854377,77.21302965317903,Apartment,4,1956,15903932.97,8130.85,71,Moderate,2025,July,2023,New (2023-2026),RERA Approved,Fully Furnished,No,No,No,Yes,1
PROP-00900,Sale,Gujarat,Ahmedabad,Tier 2,22.976257109039892,72.60586659090902,Builder Floor,2,1222,5970247.35,4885.64,201,Stale,2024,November,2024,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,Yes,Yes,3
PROP-00901,Sale,Maharashtra,Pune,Tier 1,18.48318668012224,73.8498301706341,Apartment,2,941,7155806.27,7604.47,146,Moderate,2023,October,2018,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00902,Sale,Maharashtra,Mumbai,Tier 1,19.102554675051586,72.8656040485383,Apartment,2,929,15322732.59,16493.79,327,Stale,2023,September,2022,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,No,Yes,2
PROP-00903,Sale,Telangana,Hyderabad,Tier 1,17.33500116347554,78.52820607325172,Apartment,1,432,2680709.01,6205.34,27,Fast,2026,March,2024,New (2023-2026),RERA Approved,Fully Furnished,Yes,No,No,No,1
PROP-00904,Sale,Maharashtra,Mumbai,Tier 1,19.06765658284823,72.85281692675484,Apartment,2,1107,17771731.8,16053.96,98,Moderate,2022,May,2012,Vintage (2001-2015),Non-RERA / NA,Semi-Furnished,Yes,Yes,No,No,2
PROP-00905,Sale,Telangana,Hyderabad,Tier 1,17.38725101810856,78.52112123252861,Builder Floor,1,668,5861899.26,8775.3,246,Stale,2023,December,2021,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,No,No,1
PROP-00906,Rental,Delhi,Delhi NCR,Tier 1,28.5693634420001,77.20740205725095,Apartment,2,870,30113.65,34.61,241,Stale,2026,May,2025,New (2023-2026),RERA Approved,Unfurnished,Yes,Yes,No,No,2
PROP-00907,Rental,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.923507816297235,75.34470954425512,Builder Floor,2,1130,14040.39,12.43,58,Fast,2024,February,2023,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00908,Sale,Delhi,Delhi NCR,Tier 1,28.586512533124967,77.18984682814896,Apartment,3,1756,14595660.08,8311.88,142,Moderate,2026,March,2016,Modern (2016-2022),Awaiting Approval,Fully Furnished,Yes,Yes,No,No,2
PROP-00909,Sale,Delhi,Delhi NCR,Tier 1,28.59431987196363,77.2163042200619,Independent House/Villa,2,1904,27184427.97,14277.54,337,Stale,2022,September,2021,Modern (2016-2022),RERA Approved,Unfurnished,No,Yes,Yes,No,2
PROP-00910,Sale,Maharashtra,Mumbai,Tier 1,19.056394251225502,72.86022111962762,Apartment,1,521,9561772.06,18352.73,276,Stale,2025,January,2020,Modern (2016-2022),RERA Approved,Unfurnished,No,No,No,No,0
PROP-00911,Sale,Delhi,Delhi NCR,Tier 1,28.586941666211736,77.16292694142417,Builder Floor,2,1219,14372955.63,11790.78,45,Fast,2026,January,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00912,Sale,Rajasthan,Jaipur,Tier 2,26.862547382208632,75.76449986053444,Apartment,4,2482,13528657.86,5450.71,102,Moderate,2026,April,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00913,Rental,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.8991344794088,75.29393790434065,Apartment,3,1395,21343.04,15.3,187,Stale,2026,May,2021,Modern (2016-2022),Non-RERA / NA,Semi-Furnished,Yes,No,No,Yes,2
PROP-00914,Sale,Delhi,Delhi NCR,Tier 1,28.66058454997993,77.25683547870568,Apartment,2,936,8263303.41,8828.32,132,Moderate,2023,November,2013,Vintage (2001-2015),Awaiting Approval,Semi-Furnished,Yes,No,No,No,1
PROP-00915,Sale,Karnataka,Bengaluru,Tier 1,12.944029348328504,77.64117472098198,Apartment,2,966,9941181.58,10291.08,233,Stale,2022,April,2022,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,No,Yes,2
PROP-00916,Sale,Telangana,Hyderabad,Tier 1,17.401304719180345,78.47621552974724,Builder Floor,1,643,5981928.5,9303.15,321,Stale,2024,December,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00917,Sale,Rajasthan,Jaipur,Tier 2,26.936589632695874,75.81013708543396,Apartment,4,2003,9432727.06,4709.3,90,Moderate,2022,February,2020,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,Yes,No,2
PROP-00918,Rental,Maharashtra,Pune,Tier 1,18.555242537909052,73.84128060984105,Apartment,3,1821,48580.1,26.68,260,Stale,2022,May,2021,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,No,Yes,2
PROP-00919,Rental,Karnataka,Bengaluru,Tier 1,12.963862919701361,77.6117093157086,Independent House/Villa,2,1753,46620.56,26.59,213,Stale,2024,May,2022,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00920,Sale,Karnataka,Bengaluru,Tier 1,12.951893090564043,77.6251430043046,Apartment,2,1014,8680042.44,8560.2,219,Stale,2023,November,2021,Modern (2016-2022),RERA Approved,Unfurnished,No,Yes,No,Yes,2
PROP-00921,Rental,Telangana,Hyderabad,Tier 1,17.367529513402303,78.53137562446922,Builder Floor,1,856,20366.23,23.79,104,Moderate,2026,May,2021,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,No,1
PROP-00922,Sale,Maharashtra,Mumbai,Tier 1,19.09726213330985,72.86772122758497,Independent House/Villa,4,2260,66633663.93,29483.92,53,Fast,2025,April,2020,Modern (2016-2022),Non-RERA / NA,Semi-Furnished,No,Yes,No,Yes,2
PROP-00923,Rental,Maharashtra,Pune,Tier 1,18.552077946650563,73.8850297982956,Apartment,1,467,11770.5,25.2,205,Stale,2022,May,2020,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,No,1
PROP-00924,Rental,Delhi,Delhi NCR,Tier 1,28.58206139677566,77.18559284506321,Builder Floor,2,1291,45518.08,35.26,262,Stale,2022,July,2012,Vintage (2001-2015),Non-RERA / NA,Unfurnished,Yes,No,No,Yes,2
PROP-00925,Sale,Gujarat,Ahmedabad,Tier 2,23.00959410081578,72.62043323037936,Apartment,2,1096,4718360.11,4305.07,182,Stale,2022,December,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00926,Sale,Maharashtra,Mumbai,Tier 1,19.116194019674914,72.83027695987644,Apartment,3,1298,22860690.58,17612.24,249,Stale,2026,May,2024,New (2023-2026),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00927,Sale,Maharashtra,Pune,Tier 1,18.551069351969474,73.86705288065012,Apartment,3,1516,11765079.09,7760.61,127,Moderate,2024,October,2019,Modern (2016-2022),Awaiting Approval,Semi-Furnished,Yes,No,No,No,1
PROP-00928,Sale,Karnataka,Bengaluru,Tier 1,13.020085840276248,77.61055059816513,Apartment,3,1664,12770724.28,7674.71,346,Stale,2024,August,2024,New (2023-2026),RERA Approved,Fully Furnished,Yes,No,No,Yes,2
PROP-00929,Rental,Maharashtra,Pune,Tier 1,18.545824825968207,73.87550455570742,Independent House/Villa,2,1806,45618.61,25.26,175,Moderate,2025,July,2025,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00930,Sale,Maharashtra,Mumbai,Tier 1,19.065319520102793,72.83973875787892,Builder Floor,3,1878,33251631.03,17705.87,337,Stale,2023,October,2021,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,No,1
PROP-00931,Sale,Maharashtra,Pune,Tier 1,18.52946378339946,73.90055297834732,Apartment,1,489,4256832.4,8705.18,140,Moderate,2022,August,2002,Vintage (2001-2015),RERA Approved,Unfurnished,No,Yes,No,No,1
PROP-00932,Rental,Maharashtra,Pune,Tier 1,18.53650142542473,73.824818327905,Apartment,2,887,23810.47,26.84,63,Moderate,2023,February,2013,Vintage (2001-2015),Non-RERA / NA,Fully Furnished,Yes,No,No,No,1
PROP-00933,Rental,Maharashtra,Pune,Tier 1,18.47824558163171,73.86897534032398,Builder Floor,2,1225,31255.98,25.52,197,Stale,2023,December,2023,New (2023-2026),Awaiting Approval,Unfurnished,Yes,Yes,No,Yes,3
PROP-00934,Sale,Maharashtra,Pune,Tier 1,18.524849695910387,73.82896760791232,Apartment,4,1803,12136829.95,6731.46,272,Stale,2022,December,2012,Vintage (2001-2015),RERA Approved,Fully Furnished,Yes,No,No,Yes,2
PROP-00935,Sale,Telangana,Hyderabad,Tier 1,17.40593208284726,78.46742164170213,Apartment,2,1229,9333148.12,7594.1,264,Stale,2023,November,2013,Vintage (2001-2015),RERA Approved,Unfurnished,Yes,No,No,No,1
PROP-00936,Sale,Gujarat,Ahmedabad,Tier 2,22.989232130400108,72.5760458541728,Apartment,3,1560,9828737.03,6300.47,99,Moderate,2025,November,2020,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,Yes,No,2
PROP-00937,Sale,Delhi,Delhi NCR,Tier 1,28.641963171742557,77.20071934185646,Builder Floor,3,1660,18226134.4,10979.6,129,Moderate,2023,October,2013,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00938,Rental,Gujarat,Ahmedabad,Tier 2,23.030877278051413,72.53742256009765,Apartment,2,1156,15586.62,13.48,45,Fast,2022,May,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00939,Sale,Karnataka,Bengaluru,Tier 1,13.01682217856976,77.56169364024208,Independent House/Villa,2,1678,14068439.21,8384.05,258,Stale,2022,November,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,Yes,No,No,2
PROP-00940,Sale,Maharashtra,Mumbai,Tier 1,19.03024222982069,72.86951447881628,Independent House/Villa,2,1558,34897800.95,22399.1,11,Fast,2022,May,2017,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00941,Sale,Maharashtra,Mumbai,Tier 1,19.05253261375555,72.90342829782756,Apartment,2,1174,21251161.91,18101.5,220,Stale,2025,June,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,Yes,Yes,No,3
PROP-00942,Sale,Delhi,Delhi NCR,Tier 1,28.62405538792998,77.24879646468479,Apartment,2,1196,13708543.91,11461.99,73,Moderate,2022,November,2017,Modern (2016-2022),RERA Approved,Semi-Furnished,No,No,No,No,0
PROP-00943,Rental,Gujarat,Ahmedabad,Tier 2,23.002155991220594,72.52981276622593,Independent House/Villa,1,1231,24567.18,19.96,73,Moderate,2023,August,2018,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,Yes,Yes,No,3
PROP-00944,Rental,Telangana,Hyderabad,Tier 1,17.406442416407124,78.47601039075595,Apartment,3,1303,26834.59,20.59,85,Moderate,2023,April,2003,Vintage (2001-2015),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00945,Sale,Gujarat,Ahmedabad,Tier 2,23.048400528252195,72.53142455637229,Independent House/Villa,4,2798,15129375.07,5407.21,34,Fast,2023,July,2003,Vintage (2001-2015),Non-RERA / NA,Unfurnished,No,Yes,No,No,1
PROP-00946,Sale,Karnataka,Bengaluru,Tier 1,12.931851596406648,77.54625924806327,Builder Floor,2,1386,10587359.32,7638.79,77,Moderate,2026,February,2006,Vintage (2001-2015),Awaiting Approval,Semi-Furnished,Yes,No,No,No,1
PROP-00947,Sale,Karnataka,Bengaluru,Tier 1,12.972985446420678,77.6107718682644,Apartment,2,904,10158748.65,11237.55,266,Stale,2023,July,2013,Vintage (2001-2015),RERA Approved,Unfurnished,Yes,No,Yes,Yes,3
PROP-00948,Rental,Maharashtra,Mumbai,Tier 1,19.076889055559107,72.88794494419666,Independent House/Villa,1,1035,50911.23,49.19,93,Moderate,2022,December,2002,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00949,Rental,Delhi,Delhi NCR,Tier 1,28.600828077021553,77.1753019113815,Independent House/Villa,3,2526,88123.51,34.89,212,Stale,2024,March,2024,New (2023-2026),Awaiting Approval,Unfurnished,Yes,Yes,No,Yes,3
PROP-00950,Sale,Karnataka,Bengaluru,Tier 1,13.014892486256967,77.56798128330931,Independent House/Villa,3,1801,17423439.54,9674.31,217,Stale,2026,February,2024,New (2023-2026),Non-RERA / NA,Semi-Furnished,No,No,No,No,0
PROP-00951,Rental,Maharashtra,Mumbai,Tier 1,19.108750631987323,72.83007077536446,Apartment,1,575,31947.72,55.56,326,Stale,2026,February,2021,Modern (2016-2022),Awaiting Approval,Unfurnished,Yes,Yes,No,Yes,3
PROP-00952,Rental,Delhi,Delhi NCR,Tier 1,28.633620938190965,77.24249472056944,Apartment,1,519,16346.51,31.5,270,Stale,2023,January,2013,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,Yes,Yes,3
PROP-00953,Sale,Maharashtra,Pune,Tier 1,18.541832663573498,73.90416905960485,Apartment,3,1543,11313252.08,7331.98,297,Stale,2025,July,2020,Modern (2016-2022),Non-RERA / NA,Unfurnished,Yes,No,No,Yes,2
PROP-00954,Rental,Telangana,Hyderabad,Tier 1,17.381171614381312,78.45024595367947,Independent House/Villa,2,1364,30111.45,22.08,211,Stale,2022,March,2012,Vintage (2001-2015),RERA Approved,Unfurnished,No,No,No,No,0
PROP-00955,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.918299452109657,75.31644752137653,Apartment,1,588,2921965.33,4969.33,337,Stale,2023,June,2022,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00956,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.89565954272533,75.3801409523947,Independent House/Villa,2,1590,8193946.83,5153.43,81,Moderate,2025,October,2023,New (2023-2026),Non-RERA / NA,Fully Furnished,Yes,No,Yes,No,2
PROP-00957,Sale,Maharashtra,Pune,Tier 1,18.54329810616558,73.89934637979562,Apartment,2,1066,6526819.07,6122.72,292,Stale,2024,July,2014,Vintage (2001-2015),RERA Approved,Unfurnished,No,No,No,No,0
PROP-00958,Sale,Karnataka,Bengaluru,Tier 1,13.007769090378735,77.58656273828068,Apartment,2,1120,9171992.53,8189.28,51,Fast,2025,January,2024,New (2023-2026),Non-RERA / NA,Semi-Furnished,Yes,No,No,No,1
PROP-00959,Sale,Maharashtra,Pune,Tier 1,18.49780715893422,73.81176224722691,Apartment,3,1696,12919190.24,7617.45,114,Moderate,2025,October,2023,New (2023-2026),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00960,Rental,Gujarat,Ahmedabad,Tier 2,23.05320709038667,72.52533918336928,Independent House/Villa,3,2588,44469.58,17.18,204,Stale,2022,December,2020,Modern (2016-2022),Non-RERA / NA,Unfurnished,Yes,No,No,No,1
PROP-00961,Sale,Maharashtra,Mumbai,Tier 1,19.04552406029565,72.8850949866069,Apartment,2,1062,24995220.56,23535.99,214,Stale,2025,December,2023,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00962,Rental,Karnataka,Bengaluru,Tier 1,12.95613419522449,77.58388951088932,Apartment,4,2019,48870.44,24.21,158,Moderate,2025,September,2015,Vintage (2001-2015),Non-RERA / NA,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00963,Sale,Gujarat,Ahmedabad,Tier 2,23.006061045426986,72.52426524275776,Apartment,2,1231,5514998.5,4480.1,14,Fast,2023,October,2021,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,No,Yes,2
PROP-00964,Sale,Karnataka,Bengaluru,Tier 1,13.019452546838915,77.60292523923125,Independent House/Villa,3,2324,21610000.89,9298.62,357,Stale,2026,February,2021,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,No,Yes,2
PROP-00965,Sale,Maharashtra,Pune,Tier 1,18.55605372237479,73.8078302536589,Apartment,2,969,7700326.01,7946.67,161,Moderate,2022,February,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,Yes,No,No,2
PROP-00966,Sale,Maharashtra,Pune,Tier 1,18.540516986159023,73.88543719581493,Apartment,3,1350,11124790.12,8240.59,265,Stale,2025,October,2015,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,Yes,Yes,Yes,4
PROP-00967,Rental,Maharashtra,Mumbai,Tier 1,19.09870567616154,72.85834328227034,Builder Floor,4,2611,150230.15,57.54,81,Moderate,2023,July,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,Yes,Yes,3
PROP-00968,Sale,Delhi,Delhi NCR,Tier 1,28.62010727944026,77.16302580030093,Independent House/Villa,1,1094,11948494.63,10921.84,261,Stale,2025,July,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00969,Sale,Delhi,Delhi NCR,Tier 1,28.658609066710852,77.21783522209832,Builder Floor,4,2451,27592810.49,11257.78,135,Moderate,2024,August,2014,Vintage (2001-2015),RERA Approved,Fully Furnished,No,No,Yes,Yes,2
PROP-00970,Sale,Maharashtra,Mumbai,Tier 1,19.075625875288235,72.86746844144331,Apartment,3,1557,37590795.18,24143.09,71,Moderate,2023,August,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,Yes,No,2
